PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76240,00,0,5,,14.0,1,6,0.166666,,,,3,4,0.75,,,9,1,,,,4,5
1629714,00,0,41,0,273.0,43,94,0.457446,19,50,0.38,5,6,0.833333,12,41,53,29,10,9,17,27,110
76241,00,0,30,,359.0,36,142,0.253521,,,,38,48,0.791666,,,39,33,,,,48,110
76242,00,0,586,89,10613.0,1578,3880,0.406701,150,492,,775,934,0.829764,310,720,1030,1851,548,59,854,1091,4081
76243,00,0,788,,18409.0,3912,10211,0.383116,,,,2801,3484,0.80396,,,2122,2892,,,,2164,10625
1631128,00,0,138,7,2373.0,297,640,0.464062,73,209,0.349282,114,169,0.674556,102,299,401,144,70,44,76,197,781
1629649,00,0,64,1,838.0,122,293,0.416382,39,124,0.314516,35,51,0.686274,36,86,122,58,14,7,31,73,318
160,00,0,102,6,940.0,108,293,0.3686,22,74,0.297297,61,96,0.635416,38,58,96,41,24,13,47,68,299
2452,00,0,100,43,1944.0,214,622,0.344051,120,360,0.333333,98,131,0.748091,27,154,181,215,56,7,83,112,646
76245,00,0,16,,136.0,13,43,0.302325,,,,14,25,0.56,,,31,6,,,,15,40
76246,00,0,11,,52.0,5,11,0.454545,,,,0,0,0.0,,,5,2,,,,5,10
76247,00,0,681,285,12499.0,1898,4060,0.467487,0,4,0.0,803,1278,0.628325,1061,1925,2986,616,305,750,676,1464,4599
201147,00,0,819,310,18772.0,2684,6314,0.425087,503,1774,0.28354,1226,1720,0.71279,613,1674,2287,1250,1023,222,950,1768,7097
2249,00,0,54,1,465.0,35,94,0.37234,8,32,0.25,11,28,0.392857,15,35,50,56,19,2,32,34,89
76248,00,0,703,9,15936.0,1785,3983,0.448154,1,13,,528,925,0.57081,1660,2798,4458,1038,556,510,332,1536,4099
76249,00,0,501,250,12892.0,2497,5437,0.45926,30,121,,947,1149,0.824194,335,636,971,920,480,249,706,835,5971
200758,00,0,502,304,11539.0,1554,3169,0.490375,90,355,0.253521,742,1099,0.675159,451,976,1427,828,622,120,390,545,3940
2056,00,0,342,214,6192.0,1012,2034,0.497541,1,6,0.166666,427,609,0.701149,563,764,1327,179,69,134,274,730,2452
76250,00,0,438,,7616.0,1765,5192,0.339946,,,,1849,2251,0.821412,,,903,1138,,,,1127,5379
783,00,0,731,404,16279.0,2873,5538,0.518779,55,170,0.323529,1501,2028,0.740138,1007,2403,3410,1384,644,285,1372,2298,7302
76252,00,0,849,135,21257.0,4801,10099,0.475393,40,164,,1875,2216,0.846119,910,2085,2995,2066,685,220,1169,1969,11517
76253,00,0,926,,30878.0,4181,9463,0.441826,,,,2650,3824,0.692991,257,376,11054,2553,69,36,,3375,11012
1628969,00,0,454,387,14806.0,2363,4878,0.484419,749,2013,0.372081,982,1160,0.846551,402,1474,1876,1140,554,269,526,883,6457
1628970,00,0,342,237,10366.0,1877,4001,0.469132,557,1589,0.350534,657,805,0.816149,376,1643,2019,822,267,242,505,674,4968
76254,00,0,58,,,223,870,0.256321,,,,121,193,0.626943,,,,60,,,,115,567
1628578,00,0,5,0,29.0,5,8,0.625,0,0,0.0,3,3,1.0,2,6,8,1,0,5,4,4,13
76255,00,0,12,,,14,49,0.285714,,,,6,7,0.857142,,,,1,,,,16,34
1628515,00,0,39,0,559.0,55,138,0.39855,11,34,0.323529,15,26,0.576923,5,69,74,87,11,2,31,66,136
76256,00,0,126,,2626.0,590,1346,0.438335,,,,318,385,0.825974,74,105,498,225,35,9,,272,1498
1629052,00,0,212,43,3729.0,467,1122,0.416221,179,528,0.339015,312,439,0.710706,245,582,827,172,116,67,118,284,1425
76257,00,0,648,54,13277.0,1977,4296,0.460195,16,56,,1152,1444,0.797783,893,1720,2613,2098,490,40,800,1337,5122
76258,00,0,11,,84.0,13,34,0.382352,,,,2,3,0.666666,,,15,12,,,,10,28
76259,00,0,7,,16.0,3,10,0.3,,,,3,4,0.75,1,3,4,2,1,0,1,3,9
76260,00,0,38,2,248.0,26,52,0.5,0,0,0.0,11,21,0.523809,12,41,53,7,4,12,22,57,63
76261,00,0,2,,9.0,2,3,0.666666,0,0,0.0,0,0,0.0,0,2,2,3,1,0,2,2,4
201972,00,0,150,10,1570.0,118,242,0.487603,0,1,0.0,84,136,0.617647,212,260,472,49,33,9,57,267,320
1629151,00,0,59,1,634.0,79,185,0.427027,58,144,0.402777,22,27,0.814814,13,93,106,33,11,8,22,50,238
76262,00,0,121,19,1493.0,256,577,0.443674,12,45,0.266666,95,127,0.748031,94,88,182,222,75,22,126,202,619
1627763,00,0,439,283,12917.0,2497,5381,0.46404,736,1884,0.390658,1042,1193,0.873428,342,1484,1826,2058,357,103,751,816,6772
76263,00,0,241,,4724.0,731,1640,0.445731,,,,466,654,0.712538,87,320,407,715,107,76,12,489,1928
76264,00,0,61,,,187,661,0.282904,,,,102,138,0.73913,,,,137,,,,152,476
201166,00,0,645,183,13440.0,2261,5478,0.412741,820,2218,0.369702,917,1095,0.837442,254,825,1079,1925,359,87,1000,1217,6259
1629717,00,0,84,16,1468.0,191,527,0.362428,145,438,0.33105,26,35,0.742857,37,152,189,97,41,17,52,111,553
1628415,00,0,398,371,11558.0,2125,5084,0.417977,674,1942,0.347064,775,969,0.799793,296,966,1262,824,373,105,607,1323,5699
76265,00,0,126,2,1031.0,172,429,0.400932,12,60,0.2,61,71,0.859154,40,101,141,48,18,6,69,84,417
202705,00,0,200,50,3456.0,613,1371,0.447118,109,316,0.344936,257,342,0.751461,132,292,424,282,120,42,248,269,1592
76266,00,0,319,196,9372.0,1673,3445,0.485631,5,33,0.151515,735,1029,0.714285,826,1175,2001,818,387,124,638,981,4086
418,00,0,680,7,9233.0,1233,2738,0.450328,287,771,0.372243,564,664,0.849397,158,527,685,1608,480,30,451,828,3317
2810,00,0,75,1,599.0,82,159,0.515723,0,1,0.0,33,66,0.5,70,108,178,11,14,8,48,73,197
1626148,00,0,41,11,761.0,58,177,0.327683,28,98,0.285714,17,20,0.85,17,86,103,28,19,6,21,49,161
76284,00,0,82,,,313,875,0.357714,,,,206,299,0.688963,,,,115,,,,336,832
201628,00,0,158,2,1689.0,271,715,0.37902,96,303,0.316831,50,62,0.806451,23,80,103,230,41,4,123,148,688
1628971,00,0,401,250,10051.0,1384,2889,0.479058,245,734,0.333787,527,687,0.767103,426,1286,1712,983,373,212,438,969,3540
359,00,0,694,265,11960.0,1712,3487,0.490966,22,97,0.226804,679,972,0.698559,665,1483,2148,549,228,216,537,1177,4125
2245,00,0,39,3,349.0,43,128,0.335937,4,14,0.285714,18,27,0.666666,18,34,52,19,5,7,31,44,108
76270,00,0,3,,,2,6,0.333333,,,,0,2,0.0,,,,0,,,,3,4
244,00,0,608,267,16845.0,2540,5822,0.436276,605,1697,0.356511,1073,1300,0.825384,319,1250,1569,2227,800,205,905,1264,6758
200793,00,0,68,11,711.0,50,147,0.340136,13,52,0.25,27,42,0.642857,15,54,69,119,32,7,48,79,140
201974,00,0,171,18,2554.0,354,687,0.515283,13,41,0.317073,174,273,0.637362,167,246,413,119,89,32,109,208,895
2484,00,0,465,127,9020.0,1174,2927,0.401093,300,888,0.337837,704,907,0.776185,336,952,1288,679,263,58,505,747,3352
2081,00,0,3,0,21.0,1,6,0.166666,0,0,0.0,1,4,0.25,1,5,6,0,0,1,3,4,3
76272,00,0,963,4,24422.0,6006,12568,0.47788,110,295,,1896,2211,0.85753,681,1601,2637,3160,1149,166,840,1937,14018
76273,00,0,1,,6.0,0,2,0.0,,,,1,2,0.5,,,1,0,,,,1,1
1871,00,0,33,0,236.0,33,89,0.370786,3,10,0.3,11,14,0.785714,5,17,22,31,5,1,22,21,80
76275,00,0,54,,,95,383,0.248041,,,,74,117,0.632478,,,,39,,,,122,264
203913,00,0,19,5,568.0,70,170,0.411764,23,62,0.370967,64,85,0.752941,3,33,36,40,12,2,32,33,227
1627759,00,0,526,419,15827.0,3640,7589,0.479641,997,2738,0.364134,1407,1947,0.72265,500,2258,2758,1262,515,201,1081,1328,9684
76276,00,0,486,,10108.0,1348,2979,0.4525,0,0,,918,1172,0.783276,824,1302,2126,703,250,76,234,1449,3614
2208,00,0,143,36,1937.0,203,501,0.405189,46,168,0.273809,57,89,0.640449,98,249,347,103,85,28,64,170,509
1631112,00,0,14,0,69.0,7,13,0.538461,0,2,0.0,5,8,0.625,4,4,8,5,4,0,2,13,19
1641738,00,0,33,0,285.0,24,63,0.380952,12,39,0.307692,1,2,0.5,10,35,45,17,6,3,7,41,61
2198,00,0,607,281,13392.0,1518,3088,0.49158,1,9,0.111111,998,1750,0.570285,1085,2248,3333,554,324,376,771,1385,4035
76278,00,0,5,,,0,3,0.0,,,,0,0,0.0,,,,0,,,,2,0
76279,00,0,2,,5.0,0,3,0.0,0,0,0.0,2,5,0.4,1,1,2,0,0,0,1,2,2
203485,00,0,103,7,1184.0,123,338,0.363905,18,106,0.169811,29,41,0.707317,28,123,151,183,61,15,74,101,293
992,00,0,27,0,227.0,32,84,0.380952,13,39,0.333333,15,21,0.714285,7,15,22,23,8,2,16,34,92
203900,00,0,113,35,1795.0,205,539,0.380333,56,190,0.294736,118,151,0.781456,40,194,234,132,69,27,83,157,584
1479,00,0,626,112,10960.0,1126,2476,0.454765,1,8,0.125,877,1271,0.690007,934,1828,2762,424,253,169,643,1372,3130
1629650,00,0,140,43,1695.0,288,507,0.568047,0,0,0.0,158,285,0.554385,272,449,721,20,45,82,87,207,734
76277,00,0,4,0,23.0,4,6,0.666666,1,3,0.333333,0,0,0.0,0,3,3,6,1,0,4,2,9
136,00,0,1089,990,33828.0,3852,8365,0.46049,8,59,0.135593,2158,2718,0.793966,3002,5407,8409,1661,912,1116,1342,3218,9870
753,00,0,655,169,11534.0,1275,3055,0.417348,24,120,0.2,574,831,0.690734,326,847,1173,1420,722,156,725,1263,3148
76282,00,0,16,0,56.0,8,28,0.285714,0,0,0.0,0,2,0.0,10,5,15,4,0,0,6,11,16
76283,00,0,340,28,4487.0,614,1322,0.464447,0,3,0.0,254,381,0.666666,422,778,1200,119,95,114,301,796,1482
76286,00,0,77,,818.0,51,131,0.389312,0,0,,33,47,0.702127,80,150,230,25,21,46,0,149,135
200769,00,0,408,60,7329.0,1198,2854,0.419761,276,831,0.332129,446,553,0.806509,177,583,760,458,284,90,378,538,3118
76285,00,0,34,,141.0,41,134,0.30597,,,,22,37,0.594594,,,17,10,,,,48,104
1628425,00,0,268,29,4459.0,531,1267,0.4191,248,683,0.363103,121,152,0.796052,154,737,891,268,140,47,177,379,1431
2357,00,0,134,1,1652.0,202,526,0.38403,30,85,0.352941,93,121,0.768595,41,125,166,266,64,4,143,95,527
76268,00,0,359,105,6005.0,860,1969,0.436769,36,139,0.258992,407,566,0.719081,352,414,766,563,234,40,392,751,2163
1630535,00,0,70,6,773.0,97,229,0.42358,21,71,0.295774,53,86,0.616279,43,120,163,42,30,33,46,108,268
1629718,00,0,48,3,406.0,31,111,0.279279,11,49,0.224489,23,25,0.92,20,35,55,17,16,10,16,45,96
1630602,00,0,5,2,104.0,10,32,0.3125,6,18,0.333333,5,6,0.833333,1,15,16,4,2,0,1,7,31
1628972,00,0,340,87,6442.0,801,1866,0.42926,295,831,0.354993,231,296,0.780405,248,984,1232,489,220,41,226,450,2128
76287,00,0,35,,,18,50,0.36,,,,14,29,0.482758,,,,8,,,,20,50
76288,00,0,16,0,128.0,15,30,0.5,0,0,0.0,7,18,0.388888,15,11,26,3,6,5,6,24,37
1628973,00,0,402,252,11233.0,2416,4937,0.489366,565,1444,0.391274,1073,1307,0.820964,189,1105,1294,1829,274,38,642,727,6470
1594,00,0,337,51,4530.0,397,1050,0.378095,100,276,0.362318,196,283,0.692579,85,362,447,876,201,21,356,362,1090
1627852,00,0,58,2,531.0,52,143,0.363636,29,97,0.298969,17,22,0.772727,26,72,98,47,17,8,26,43,150
1629091,00,0,1,0,32.0,6,13,0.461538,1,5,0.2,3,3,1.0,2,4,6,3,0,1,4,4,16
76289,00,0,566,,11451.0,1501,3665,0.409549,,,,720,1043,0.690316,,,1593,1700,,,,1729,3722
76290,00,0,606,105,12845.0,2093,4648,0.450301,23,115,,1043,1404,0.742877,825,1616,2441,1049,519,201,935,1635,5252
977,00,0,1346,1198,48654.0,11719,26200,0.44729,1827,5546,0.329426,8378,10011,0.836879,1499,5548,7047,6306,1944,640,4010,3353,33643
95,00,0,797,198,13474.0,1739,3481,0.499569,1,12,0.083333,834,1196,0.697324,1120,1872,2992,491,330,195,661,2018,4313
1628418,00,0,255,137,4771.0,970,1627,0.596189,118,327,0.360856,360,474,0.759493,369,1018,1387,265,83,184,198,437,2418
76291,00,0,102,43,1395.0,134,329,0.407294,0,0,0.0,55,96,0.572916,128,246,374,112,35,40,71,196,323
76292,00,0,3,0,10.0,0,2,0.0,0,0,0.0,4,6,0.666666,0,2,2,0,2,1,1,5,4
1629783,00,0,2,0,10.0,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,2,1,0,2,1,2
76293,00,0,65,,740.0,153,339,0.451327,,,,69,110,0.627272,,,265,43,,,,124,375
76294,00,0,18,0,75.0,9,33,0.272727,0,1,0.0,5,6,0.833333,5,2,7,10,2,1,11,10,23
76295,00,0,68,,723.0,163,377,0.43236,,,,85,137,0.620437,,,240,44,,,,120,411
1761,00,0,570,117,10893.0,1120,2491,0.449618,239,716,0.333798,399,527,0.757115,457,1136,1593,719,454,111,394,1342,2878
76296,00,0,719,514,16245.0,2546,5527,0.460647,7,38,,830,1264,0.656645,598,1371,1969,3114,1337,80,1382,2097,5929
76297,00,0,353,,6389.0,962,2092,0.459847,,,,581,852,0.681924,,,1623,337,,,,814,2505
201978,00,0,407,50,7998.0,1188,2766,0.429501,413,1172,0.352389,409,513,0.79727,238,1002,1240,473,213,65,310,485,3198
76298,00,0,253,,1126.0,684,2000,0.342,,,,669,884,0.756787,,,684,471,,,,859,2037
146,00,0,720,29,8437.0,961,2221,0.432687,263,718,0.366295,200,316,0.632911,431,835,1266,560,314,144,297,732,2385
1641723,00,0,9,0,89.0,13,37,0.351351,5,17,0.294117,2,4,0.5,2,12,14,15,3,1,5,6,33
1934,00,0,230,38,4182.0,630,1530,0.411764,74,247,0.299595,138,182,0.758241,117,481,598,179,115,31,140,332,1472
672,00,0,615,79,8883.0,1215,2907,0.417956,599,1561,0.383728,241,314,0.767515,278,945,1223,535,186,119,319,775,3270
203493,00,0,538,294,12365.0,1428,3365,0.424368,868,2258,0.38441,278,336,0.82738,185,1228,1413,642,310,78,297,769,4002
76300,00,0,12,,97.0,9,26,0.346153,,,,10,12,0.833333,9,8,17,4,3,3,5,10,28
76301,00,0,26,,271.0,29,107,0.271028,,,,34,48,0.708333,,,28,17,,,,40,92
76302,00,0,42,,713.0,118,299,0.394648,,,,88,143,0.615384,,,252,36,,,,119,324
76303,00,0,63,,623.0,149,354,0.420903,,,,51,85,0.6,26,40,66,63,48,1,0,89,349
2469,00,0,127,8,1296.0,199,488,0.407786,9,36,0.25,61,92,0.663043,90,176,266,44,28,40,87,180,468
203504,00,0,498,130,10401.0,1847,4500,0.410444,564,1637,0.344532,534,659,0.810318,164,714,878,1522,274,52,555,641,4792
76304,00,0,6,0,30.0,0,4,0.0,0,1,0.0,5,6,0.833333,2,4,6,5,6,2,3,6,5
202692,00,0,729,144,16567.0,2622,6303,0.415992,876,2282,0.383873,1808,2244,0.805704,410,2086,2496,1455,499,152,867,1353,7928
2766,00,0,81,1,791.0,79,204,0.387254,4,17,0.235294,24,42,0.571428,5,44,49,104,33,1,48,70,186
101207,00,0,39,1,340.0,22,88,0.25,10,54,0.185185,16,17,0.941176,4,22,26,48,26,2,25,63,70
76305,00,0,446,,9425.0,1568,3526,0.444696,0,3,,1054,1452,0.725895,918,1876,2794,601,312,591,236,1317,4190
76306,00,0,61,,,237,711,0.333333,,,,124,182,0.681318,,,,179,,,,237,598
76307,00,0,9,1,87.0,7,16,0.4375,0,0,0.0,9,15,0.6,1,4,5,15,3,0,13,17,23
76308,00,0,23,0,143.0,22,55,0.4,0,0,0.0,12,23,0.521739,13,17,30,9,6,3,7,33,56
76309,00,0,3,,11.0,2,7,0.285714,,,,0,0,0.0,,,2,1,,,,1,4
197,00,0,383,122,7595.0,971,2321,0.418354,339,909,0.372937,366,506,0.72332,395,937,1332,527,341,180,337,865,2647
76311,00,0,74,,514.0,70,269,0.260223,,,,47,75,0.626666,,,205,54,,,,100,187
675,00,0,61,3,495.0,64,170,0.37647,0,0,0.0,61,93,0.655913,45,64,109,15,15,10,40,74,189
76313,00,0,81,,1199.0,159,436,0.364678,,,,141,244,0.577868,,,357,47,,,,180,459
1629126,00,0,73,0,603.0,76,209,0.363636,18,81,0.222222,16,26,0.615384,11,74,85,26,13,18,28,65,186
76314,00,0,15,,70.0,14,34,0.411764,,,,5,11,0.454545,,,18,3,,,,16,33
416,00,0,316,118,6668.0,1090,2569,0.424289,140,406,0.344827,923,1174,0.786201,326,606,932,393,191,121,517,846,3243
76316,00,0,101,2,1121.0,218,512,0.425781,2,14,0.142857,146,210,0.695238,28,64,92,123,49,13,110,195,584
76317,00,0,648,103,17070.0,1829,4139,0.441894,169,507,,658,844,0.77962,373,1134,1507,2920,1160,97,601,967,4485
76318,00,0,279,,5085.0,610,1535,0.397394,,,,476,757,0.628797,,,821,585,,,,699,1696
76319,00,0,234,,5055.0,930,2119,0.438886,,,,422,571,0.739054,,,696,530,,,,493,2282
2406,00,0,881,732,28330.0,4596,10592,0.433912,746,2144,0.347947,2492,2942,0.847042,1103,3284,4387,2007,1163,216,1594,2129,12430
76320,00,0,55,0,210.0,28,79,0.35443,0,3,0.0,20,28,0.714285,20,33,53,4,1,2,24,45,76
2866,00,0,69,2,848.0,137,254,0.53937,0,0,0.0,69,89,0.77528,73,132,205,30,20,31,73,143,343
1630215,00,0,70,2,614.0,111,247,0.449392,45,130,0.346153,25,33,0.757575,8,56,64,114,31,10,53,71,292
202710,00,0,796,691,26427.0,4738,10088,0.469666,636,1932,0.329192,4497,5333,0.84324,1295,2969,4264,3379,1304,359,1294,1122,14609
348,00,0,362,33,5461.0,707,1613,0.438313,95,313,0.303514,359,576,0.623263,246,471,717,342,214,53,353,576,1868
2446,00,0,809,266,17220.0,2293,5686,0.403271,911,2520,0.361507,595,796,0.747487,297,1637,1934,658,288,408,528,1132,6092
1631219,00,0,19,1,221.0,17,53,0.320754,8,35,0.228571,3,4,0.75,3,14,17,11,7,9,1,22,45
202779,00,0,49,0,696.0,115,286,0.402097,27,73,0.369863,53,60,0.883333,18,58,76,83,30,2,61,53,310
201182,00,0,2,0,37.0,3,11,0.272727,0,6,0.0,4,4,1.0,6,5,11,1,2,0,0,2,10
101115,00,0,418,319,10690.0,1917,3446,0.556297,1,9,0.111111,987,1431,0.689727,1007,2214,3221,490,133,657,644,1028,4822
101198,00,0,360,29,6610.0,1117,2529,0.441676,84,309,0.271844,603,755,0.798675,125,436,561,1185,256,29,578,670,2921
76321,00,0,263,12,4254.0,585,1264,0.462816,15,46,,310,421,0.736342,248,338,586,409,102,34,275,418,1495
76322,00,0,265,,0.0,655,2190,0.299086,,,,402,620,0.648387,,,72,311,,,,392,1712
76323,00,0,60,,,87,356,0.244382,,,,36,72,0.5,,,,31,,,,108,210
2560,00,0,150,4,1552.0,234,548,0.427007,24,88,0.272727,148,202,0.732673,98,214,312,85,33,25,119,221,640
76324,00,0,362,,6814.0,1012,2409,0.420091,,,,348,523,0.665391,,,1888,380,,,,882,2372
203998,00,0,105,20,1293.0,162,402,0.402985,62,201,0.308457,56,67,0.83582,82,186,268,72,36,59,69,135,442
1629719,00,0,36,1,228.0,41,66,0.621212,0,0,0.0,9,18,0.5,22,57,79,8,13,11,8,24,91
679,00,0,462,170,9049.0,1276,2652,0.481146,0,8,0.0,816,1282,0.636505,841,1181,2022,420,209,110,647,1148,3368
262,00,0,1140,733,29710.0,3317,6445,0.514662,0,25,0.0,1644,2476,0.663974,3227,5419,8646,1057,1050,725,1161,2581,8278
1631288,00,0,34,1,465.0,66,135,0.488888,15,46,0.326086,35,45,0.777777,28,56,84,16,21,5,11,38,182
76326,00,0,104,,937.0,179,514,0.348249,,,,134,191,0.70157,,,149,148,,,,187,492
201979,00,0,129,7,2011.0,246,558,0.44086,30,104,0.288461,68,117,0.581196,42,201,243,353,129,13,162,217,590
101181,00,0,895,591,23642.0,3038,6440,0.471739,920,2260,0.407079,925,1060,0.872641,303,1845,2148,5148,716,71,1339,1476,7921
154,00,0,197,1,1606.0,164,338,0.485207,0,3,0.0,62,137,0.452554,180,316,496,33,56,41,126,270,390
76328,00,0,2,,7.0,0,1,0.0,,,,0,0,0.0,,,1,1,,,,1,0
76329,00,0,468,,13874.0,2958,6444,0.459031,,,,1211,1909,0.634363,,,2367,1257,,,,1298,7127
203484,00,0,815,673,24135.0,3314,7788,0.425526,1381,3761,0.367189,1293,1576,0.820431,483,2007,2490,1466,934,215,839,1506,9302
76331,00,0,442,,8221.0,1171,3431,0.341299,,,,1098,1565,0.701597,,,1292,1036,,,,836,3440
76330,00,0,542,,10901.0,1200,2609,0.459946,0,0,,496,634,0.782334,525,1099,1962,601,293,132,121,1322,2896
76332,00,0,7,0,58.0,4,18,0.222222,1,5,0.2,2,3,0.666666,1,4,5,12,1,0,5,8,11
76333,00,0,13,,,6,29,0.206896,,,,5,12,0.416666,,,,4,,,,9,17
76334,00,0,64,0,678.0,75,192,0.390625,0,2,0.0,55,79,0.696202,25,53,78,61,22,7,51,98,205
76335,00,0,165,,,767,2633,0.291302,,,,427,604,0.706953,,,,572,,,,542,1961
76336,00,0,222,,3326.0,480,1143,0.419947,2,16,,590,696,0.847701,62,214,276,550,139,8,182,299,1552
1641739,00,0,58,38,1386.0,155,357,0.434173,45,140,0.321428,60,83,0.722891,112,173,285,61,56,26,69,144,415
76337,00,0,53,13,885.0,151,312,0.483974,0,4,0.0,68,99,0.686868,88,79,167,58,24,6,63,128,370
948,00,0,973,786,28680.0,3767,8077,0.466386,18,88,0.204545,1710,2551,0.670325,2611,6902,9513,1837,967,2331,1362,2687,9262
1630267,00,0,138,23,2661.0,230,624,0.368589,137,420,0.32619,141,171,0.824561,45,208,253,461,148,37,143,259,738
922,00,0,1045,671,25817.0,4062,8835,0.459762,2,37,0.054054,2679,3832,0.699112,1880,4236,6116,1199,702,1602,1367,3006,10805
76338,00,0,690,224,15180.0,3180,6981,0.455522,67,264,0.253787,1567,1984,0.789818,912,1205,2117,1019,582,157,1083,1536,7994
203477,00,0,235,77,4798.0,616,1661,0.37086,366,1042,0.351247,315,377,0.835543,63,375,438,454,145,23,259,364,1913
1628427,00,0,130,11,1392.0,170,355,0.478873,60,166,0.361445,61,72,0.847222,48,171,219,114,36,20,63,127,461
1629962,00,0,13,0,219.0,26,72,0.361111,21,53,0.396226,11,14,0.785714,1,10,11,11,10,4,7,18,84
76339,00,0,19,,335.0,49,127,0.385826,,,,19,28,0.678571,16,20,36,52,7,4,,48,117
203991,00,0,590,527,15707.0,3149,5064,0.62184,0,4,0.0,928,1706,0.543962,2172,4125,6297,579,402,873,632,1419,7226
202382,00,0,41,0,215.0,32,66,0.484848,0,0,0.0,17,23,0.73913,19,24,43,7,4,10,19,47,81
2073,00,0,456,37,6473.0,664,1628,0.407862,243,653,0.372128,537,624,0.860576,286,764,1050,465,295,69,330,890,2108
1630176,00,0,37,5,187.0,27,57,0.473684,1,7,0.142857,17,26,0.653846,17,33,50,5,5,8,10,22,72
76340,00,0,31,,382.0,67,201,0.333333,,,,36,51,0.705882,,,39,57,,,,41,170
76341,00,0,51,,,100,373,0.268096,,,,56,92,0.608695,,,,17,,,,136,256
2367,00,0,6,0,16.0,2,3,0.666666,0,0,0.0,4,6,0.666666,1,0,1,1,0,0,1,1,8
76342,00,0,188,1,1461.0,178,422,0.4218,11,48,0.229166,55,71,0.774647,44,97,141,201,42,9,120,187,422
76343,00,0,28,,279.0,27,79,0.341772,,,,18,29,0.620689,30,43,73,13,7,11,,39,72
76344,00,0,180,,,599,1813,0.330391,,,,249,400,0.6225,,,15,324,,,,511,1447
76345,00,0,19,,244.0,24,64,0.375,,,,21,40,0.525,,,45,16,,,,36,69
200760,00,0,299,48,4599.0,675,1599,0.422138,200,591,0.338409,228,324,0.703703,164,424,588,132,159,100,157,420,1778
76346,00,0,122,,0.0,321,972,0.330246,,,,295,384,0.768229,,,229,171,,,,283,937
156,00,0,987,168,19783.0,3663,7286,0.502744,6,46,0.130434,1844,2364,0.780033,1151,2233,3384,1086,361,925,1187,3063,9176
76348,00,0,682,,19660.0,4359,9714,0.448733,2,13,,1753,2181,0.803759,711,760,1990,1878,433,66,470,1394,10473
713,00,0,297,66,4495.0,730,1753,0.416428,159,470,0.338297,369,457,0.807439,176,482,658,294,93,46,310,502,1988
1757,00,0,42,7,624.0,71,216,0.328703,5,30,0.166666,24,32,0.75,8,41,49,66,21,7,46,66,171
76350,00,0,674,331,17167.0,3057,5998,0.509669,3,38,,1696,2479,0.684146,1506,3493,4999,923,484,296,1438,2153,7813
76351,00,0,604,42,14216.0,2330,4954,0.470327,33,129,,1160,1555,0.74598,918,1677,2595,1112,812,226,867,1484,5853
76352,00,0,82,,1787.0,268,626,0.428115,0,2,,136,179,0.759776,76,111,187,120,69,24,123,223,672
201960,00,0,578,339,13674.0,1806,4204,0.42959,658,1839,0.357803,880,1188,0.74074,655,1799,2454,726,524,151,498,1127,5150
76353,00,0,705,613,22838.0,5021,10583,0.47444,0,13,0.0,2413,3232,0.746596,1690,3714,5404,1264,687,1122,1964,2212,12455
2679,00,0,459,84,7588.0,1030,2496,0.41266,344,896,0.383928,609,724,0.84116,147,716,863,313,223,60,297,704,3013
1131,00,0,4,0,19.0,2,3,0.666666,0,0,0.0,1,1,1.0,0,4,4,0,0,2,1,4,5
1853,00,0,623,181,12187.0,1230,3043,0.404206,116,464,0.25,433,613,0.706362,244,1058,1302,2363,601,115,958,1103,3009
76355,00,0,361,107,6814.0,1290,2717,0.474788,54,176,0.306818,503,638,0.788401,234,312,546,683,321,43,479,792,3137
76356,00,0,611,,18328.0,3917,9219,0.424883,,,,1437,2073,0.693198,323,804,2381,2122,371,65,,1740,9271
76357,00,0,1,,5.0,1,2,0.5,,,,1,1,1.0,,,0,1,,,,0,3
76358,00,0,66,5,754.0,149,339,0.439528,5,22,0.227272,48,62,0.774193,39,50,89,75,20,4,50,85,351
76359,00,0,24,,,23,75,0.306666,,,,36,53,0.679245,,,,24,,,,59,82
1628975,00,0,363,48,5757.0,699,1768,0.395361,423,1097,0.385597,102,127,0.803149,116,518,634,586,223,93,223,480,1923
2466,00,0,10,0,110.0,11,35,0.314285,4,11,0.363636,16,20,0.8,2,9,11,4,0,0,9,10,42
76360,00,0,135,1,1459.0,178,459,0.387799,0,3,0.0,115,149,0.771812,65,99,164,206,58,8,116,192,471
76361,00,0,59,,449.0,69,161,0.428571,0,0,,38,61,0.62295,26,38,64,34,19,10,50,73,176
1713,00,0,1541,982,46371.0,9293,21339,0.435493,2290,6168,0.371271,4852,6082,0.797763,1658,4948,6606,4714,1530,888,2590,3995,25728
1628976,00,0,296,276,8225.0,1427,2747,0.519475,220,653,0.336906,689,942,0.731422,684,1855,2539,593,177,230,480,871,3763
203487,00,0,395,217,9944.0,1498,3730,0.401608,183,716,0.255586,861,1221,0.705159,379,1339,1718,1708,498,215,916,964,4040
76362,00,0,963,839,27491.0,4656,8868,0.525033,0,2,0.0,3401,4412,0.770852,1812,4294,6106,1390,460,668,1892,2833,12713
76363,00,0,28,,192.0,34,89,0.382022,,,,8,11,0.727272,,,58,11,,,,31,76
